1755,"Hard Evidence",1996,4
1760,"Hard Time",1996,4
1763,"Harriet the Spy",1996,2
1782,"Head of the Family",1996,4
1795,"Heavens Prisoners",1996,4
1805,"Hellraiser: Bloodline",1996,4
1824,"Hidden in America",1996,3
1833,"High School High",1996,3
1845,"Hindsight",1996,4
1853,"Hit Me",1996,4
1860,"Hollow Reed",1996,4
1899,"Hotel de Love",1996,4
1928,"Human Bomb",1996,3
1932,"Humanoids from the Deep",1996,4
1934,"Hungry for You",1996,4
1955,"I Love You, I Love You Not",1996,3
1959,"I Shot Andy Warhol",1996,4
1968,"Im Not Rappaport",1996,3
1982,"If These Walls Could Talk",1996,4
1989,"Illtown",1996,4
2024,"Independence Day",1996,3
2027,"Indian Summer",1996,4
2034,"Infinity",1996,2
2038,"Inhumanoid",1996,4
2042,"Innocent Sleep, The",1996,4
2046,"Inside",1996,4
2058,"Intimate Relations",1996,4
2069,"Invader",1996,4
2080,"Island of Dr. Moreau, The",1996,3
2083,"It Came from Outer Space II",1996,3
2086,"Its My Party",1996,4
2090,"Jack",1996,3
2103,"Jaded",1996,4
2109,"James and the Giant Peach",1996,2
2122,"Jerry Maguire",1996,4
2123,"Jerusalem",1996,3
2129,"Jimi",1996,4
2133,"Jing cha gu shi IV: Jian dan ren wu",1996,3
2135,"Jingle All the Way",1996,2
2143,"Joes Apartment",1996,3
2149,"Johns",1996,4
2155,"Josh Kirby... Time Warrior: Chapter 6, Last Battle for the Universe",1996,2
2161,"Joyride",1996,4
2165,"Jude",1996,4
2166,"Judge and Jury",1996,4
2178,"Juror, The",1996,4
2182,"Just Like Dad",1996,2
2189,"Just Your Luck",1996,4
2195,"Kama Sutra: A Tale of Love",1996,4
2197,"Kansas City",1996,4
2203,"Kazaam",1996,2
2231,"Killer: A Journal of Murder",1996,4
2249,"Kingpin",1996,3
2258,"Kissed",1996,4
2259,"Kissing a Dream",1996,4
2271,"Kolya",1996,3
2309,"Larger Than Life",1996,2
2314,"Last Big Thing, The",1996,4
2319,"Last Dance",1996,4
2325,"Last Exit to Earth",1996,4
2329,"Last Man Standing",1996,4
2336,"Last of the High Kings, The",1996,4
2355,"Late Shift, The",1996,4
2360,"Lawnmower Man 2: Beyond Cyberspace",1996,3
2364,"Leading Man, The",1996,4
2381,"Lengua asesina, La",1996,4
2421,"Lily Dale",1996,2
2428,"Listen",1996,4
2442,"Little Witches",1996,4
2459,"Lone Star",1996,4
2462,"Long Kiss Goodnight, The",1996,4
2479,"Losing Chase",1996,4
2499,"Love and Other Catastrophes",1996,4
2506,"Love Is All There Is",1996,4
2512,"Love Serenade",1996,4
2530,"Lovers Knot",1996,4
2544,"Lurid Tales: The Castle Queen",1996,4
2555,"Mad Dog Time",1996,4
2567,"Magenta",1996,4
2594,"Man with a Gun",1996,4
2596,"Managua",1996,4
2603,"Manny & Lo",1996,4
2608,"Mariette in Ecstasy",1996,3
2611,"Mars Attacks!",1996,3
2612,"Marshal Law",1996,4
2616,"Mary Reilly",1996,4
2622,"Masseuse",1996,4
2629,"Maternal Instincts",1996,3
2630,"Matilda",1996,2
2637,"Maui Heat",1996,4
2641,"Maximum Risk",1996,4
2670,"Memory Run",1996,4
2710,"Mille et une recettes du cuisinier amoureux, Les",1996,3
2717,"Mind Games",1996,4
2724,"Mirror Has Two Faces, The",1996,3
2734,"Mission: Impossible",1996,3
2738,"Mistrial",1996,4
2746,"Modern Affair, A",1996,4
2749,"Moll Flanders",1996,3
2781,"Mother Night",1996,4
2786,"Moving Target",1996,4
2789,"Mr. & Mrs. Loving",1996,3
2797,"Mr. Reliable",1996,4
2799,"Mr. Stitch",1996,3
2800,"Mr. Wrong",1996,3
2804,"Mrs. Winterbourne",1996,3
2807,"Mulholland Falls",1996,4
2808,"Multiplicity",1996,3
2839,"My Fellow Americans",1996,3
2852,"My Very Best Friend",1996,2
2875,"Navajo Blues",1996,4
2885,"Never Ever",1996,4
2923,"Nightjohn",1996,3
2953,"Norma Jean & Marilyn",1996,4
2954,"Normal Life",1996,4
2973,"Nurse, The",1996,4
2976,"Nutty Professor, The",1996,3
2982,"Occasional Hell, An",1996,4
3000,"Omega Doom",1996,3
3685,"Shadow of Doubt",1998,4
3002,"On Dangerous Ground",1996,4
3009,"Once a Thief",1996,4
3013,"Once Upon a Time... When We Were Colored",1996,2
3017,"One Fine Day",1996,2
3018,"One Good Turn",1996,4
3051,"Original Gangstas",1996,4
3059,"Other Mens Wives",1996,4
3089,"Overkill",1996,4
3102,"Pallbearer, The",1996,3
3132,"Pathfinder, The",1996,3
3149,"People vs. Larry Flynt, The",1996,4
3168,"Persons Unknown",1996,4
3171,"Petticoat Planet",1996,4
3174,"Phantom, The",1996,2
3178,"Phat Beach",1996,4
3179,"Phenomenon",1996,2
3191,"Picnic",1996,2
3195,"Pie in the Sky",1996,4
3240,"Pompatus of Love, The",1996,4
3248,"Portrait of a Lady, The",1996,3
3265,"Precious Find",1996,4
3274,"Prey of the Jaguar",1996,4
3281,"Primal Fear",1996,4
3291,"Prisoner of Zenda, Inc.",1996,2
3321,"Public Enemies",1996,4
3327,"Pure Danger",1996,4
3342,"Race the Sun",1996,2
3361,"Ransom",1996,4
3365,"Rasputin",1996,4
3369,"Ratchet",1996,4
3388,"Rebound: The Legend of Earl The Goat Manigault",1996,4
3397,"Red Line",1996,4
3449,"Rich Mans Wife, The",1996,4
3462,"Ringer",1996,4
3466,"Ripe",1996,4
3486,"Robin of Locksley",1996,2
3493,"Rock, The",1996,4
3504,"Romeo + Juliet",1996,3
3523,"Ruby Jean and Joe",1996,3
3530,"Rumble In the Streets",1996,4
3532,"Rumpelstiltskin",1996,4
3533,"Run for the Dream: The Gail Devers Story",1996,3
3549,"Sabotage",1996,4
4727,"Sabrina, the Teenage Witch",1996,2
3563,"Santa Claws",1996,4
3565,"Santa with Muscles",1996,2
3591,"Sci-fighters",1996,4
3595,"Scorned 2",1996,4
3611,"Search for One-eye Jimmy, The",1996,4
3615,"Second Chance",1996,2
3620,"Secret Agent Club, The",1996,2
3621,"Secret Agent, The",1996,4
3653,"Set It Off",1996,4
3676,"Sgt. Bilko",1996,2
3687,"Shadow Zone: The Undead Express",1996,3
3693,"Shall We Dansu?",1996,3
3710,"Shes the One",1996,4
3729,"Showgirl Murders",1996,4
3744,"Siegfried & Roy: Masters of the Impossible",1996,2
3747,"Silencers, The",1996,4
3748,"Silent Trigger",1996,4
3803,"Sleepers",1996,4
3809,"Sling Blade",1996,4
3811,"Small Faces",1996,4
3831,"Snowboard Academy",1996,2
3845,"Solo",1996,3
3849,"Some Mothers Son",1996,4
3850,"Somebody Is Waiting",1996,4
3858,"Sometimes They Come Back... Again",1996,4
3872,"Soul of the Game",1996,3
3886,"Space Jam",1996,2
3887,"Space Marines",1996,4
3909,"Spill",1996,3
3910,"Spirit Lost",1996,4
3920,"Spy Hard",1996,3
3933,"Star Trek: First Contact",1996,3
3956,"Stealing Beauty",1996,4
3966,"Sticks and Stones",1996,3
3981,"Stormy Nights",1996,4
3997,"Street Gun",1996,4
4005,"Stripshow",1996,4
4014,"Substance of Fire, The",1996,4
4017,"Substitute, The",1996,4
4022,"SubUrbia",1996,4
4035,"Summer of Ben Tyler, The",1996,2
4038,"Sunchaser, The",1996,4
4039,"Sunset After Dark",1996,4
4040,"Sunset Park",1996,4
4053,"Surviving Picasso",1996,4
4064,"Sweet Nothing",1996,4
4069,"Sweethearts",1996,4
4077,"Swingers",1996,4
4081,"Sworn to Justice",1996,4
4082,"Sydney",1996,4
4165,"Thin Line Between Love and Hate, A",1996,4
4170,"Thinner",1996,4
4213,"Time to Kill, A",1996,4
4219,"Timothy Learys Dead",1996,4
4220,"Tin Cup",1996,4
4228,"To Gillian on Her 37th Birthday",1996,3
4257,"Trainspotting",1996,4
4268,"Trees Lounge",1996,4
4271,"Tremors 2: Aftershocks",1996,3
4277,"Trigger Effect, The",1996,4
4278,"Trilogy of Terror II",1996,4
4288,"Tromeo and Juliet",1996,4
4300,"Truth About Cats & Dogs, The",1996,3
4310,"Twelfth Night: Or What You Will",1996,2
4317,"Twister",1996,3
4326,"Two if by Sea",1996,4
4327,"Two Much",1996,3
4345,"Un divan à New York",1996,4
4364,"Undertow",1996,4
4365,"Underworld",1996,4
4368,"Unexpected Family, An",1996,2
4370,"Unforgettable",1996,4
4371,"Unhook the Stars",1996,4
4382,"Up Close & Personal",1996,3
4400,"Vampirella",1996,4
4404,"Van, The",1996,4
4422,"Very Brady Sequel, A",1996,3
4424,"Vice Girls",1996,4
4436,"Virtual Combat",1996,4
4456,"Voleurs, Les",1996,4
4468,"Waiting for Guffman",1996,4
4481,"Walnut Creek",1996,4
4484,"War at Home, The",1996,4
4487,"Warhead",1996,4
4500,"Watch Me",1996,4
4514,"Wedding Bell Blues",1996,4
4518,"Weekend in the Country, A",1996,4
4527,"Werewolf",1996,4
4553,"When We Were Kings",1996,2
4556,"Where Truth Lies",1996,4
4564,"White Squall",1996,3
4571,"Who Killed Buddy Blue?",1996,4
4573,"Whole Wide World, The",1996,2
4606,"Winner, The",1996,4
4610,"Wish Upon a Star",1996,2
4622,"Witchcraft IX: Bitter Flesh",1996,4
4628,"Within the Rock",1996,4
4639,"Woman Undone",1996,4
4663,"X",1996,4
4685,"Zarkorr! The Invader",1996,2
4712,"Dead Mans Walk",1996,3
4721,"Poltergeist: The Legacy",1996,4
2,"Til There Was You",1997,3
3,"...First Do No Harm",1997,3
20,"24 7: Twenty Four Seven",1997,4
36,"8 Heads in a Duffel Bag",1997,4
55,"Absolute Power",1997,4
57,"Access Denied",1997,4
72,"Affliction",1997,4
76,"Afterglow",1997,4
79,"Air Bud",1997,2
80,"Air Force One",1997,4
83,"Airboss",1997,3
87,"Alan Smithee Film: Burn Hollywood Burn, An",1997,4
101,"Alien Avengers II",1997,4
106,"Alien: Resurrection",1997,4
114,"All Over Me",1997,4
120,"Allyson Is Watching",1997,4
140,"American Dragons",1997,4
145,"American Perfekt",1997,4
154,"American Vampire Story, An",1997,3
156,"American Werewolf in Paris, An",1997,4
158,"Amistad",1997,4
159,"Amityville: Dollhouse",1997,4
163,"Anak ng bulkan",1997,2
166,"Anarchy TV",1997,4
187,"Anna Karenina",1997,3
203,"Apocalypse, The",1997,4
207,"Apostle, The",1997,3
229,"As Good As It Gets",1997,3
235,"Assault on Devils Island",1997,4
254,"Austin Powers: International Man of Mystery",1997,3
264,"B*A*P*S",1997,3
277,"Back in Business",1997,4
290,"Bad Day On the Block",1997,4
293,"Bad Manners",1997,4
304,"Bandits",1997,4
326,"Batman & Robin",1997,3
333,"Bean",1997,3
337,"Beautician and the Beast, The",1997,2
352,"Bella Mafia",1997,4
357,"Below Utopia",1997,4
360,"Bent",1997,5
374,"Beverly Hills Ninja",1997,3
400,"Big One, The",1997,3
410,"Bikini Hoe-Down",1997,4
412,"Bikini Traffic School",1997,4
445,"Blackout, The",1997,4
462,"Bliss",1997,4
467,"Blood and Wine",1997,4
472,"Blood Oranges, The",1997,4
479,"Bloodmoon",1997,4
520,"Boogie Nights",1997,4
524,"Booty Call",1997,4
532,"Borrowers, The",1997,2
543,"Boxer, The",1997,4
546,"Boys Club, The",1997,4
553,"Boys Will Be Boys",1997,2
565,"Breakdown",1997,4
570,"Breaking Up",1997,4
572,"Breast Men",1997,4
596,"Brothers Kiss, A",1997,4
607,"Buck and the Magic Bracelet",1997,3
609,"Buddy",1997,2
629,"Cadillac Ranch",1997,4
634,"Call to Remember, A",1997,4
640,"Campfire Tales",1997,4
656,"Career Girls",1997,4
670,"Casper: A Spirited Beginning",1997,2
677,"Catherines Grove",1997,4
699,"Changing Habits",1997,4
730,"Chinese Box",1997,4
770,"Clockwatchers",1997,3
777,"Club Vampire",1997,4
785,"Cold Around the Heart",1997,4
798,"Commandments",1997,4
812,"Conspiracy Theory",1997,4
813,"Contact",1997,2
814,"Contagious",1997,3
828,"Cop Land",1997,4
835,"Corporate Ladder, The",1997,4
868,"Creeps, The",1997,3
880,"Critical Care",1997,4
901,"Cube",1997,4
902,"Cupid",1997,4
926,"Dads Week Off",1997,4
929,"Dahan",1997,4
946,"Dantes Peak",1997,3
964,"Daughters",1997,3
987,"Dead Men Cant Dance",1997,4
991,"Dead Silence",1997,4
992,"Dead Tides",1997,4
1012,"Deceiver",1997,4
1013,"Deckname Dennis",1997,4
1014,"Deconstructing Harry",1997,4
1025,"Defenders: Payback, The",1997,4
1049,"Desires of Innocence",1997,4
1062,"Devils Advocate, The",1997,4
1063,"Devils Own, The",1997,4
1093,"Disappearance of Garcia Lorca, The",1997,4
1104,"Do Me a Favor",1997,4
1120,"Don King: Only in America",1997,4
1121,"Dons Analyst, The",1997,4
1127,"Dont Sleep Alone",1997,4
1129,"Donnie Brasco",1997,4
1141,"Double Tap",1997,4
1171,"Drive",1997,4
1181,"Drunks",1997,4
1195,"Déjà Vu",1997,3
1216,"Eden",1997,4
1219,"Edge, The",1997,4
1223,"Education of Little Tree, The",1997,2
1226,"Eighteenth Angel, The",1997,4
1232,"Ellen Foster",1997,3
1235,"Elvis Meets Nixon",1997,3
1254,"End of Violence, The",1997,4
1288,"Erotic Confessions: Volume 8",1997,4
1292,"Eruption",1997,4
1296,"Escape From Atlantis",1997,3
1309,"Eves Bayou",1997,4
1312,"Event Horizon",1997,4
1329,"Excess Baggage",1997,3
1354,"Eye of God",1997,4
1362,"Face",1997,4
1363,"Face Down",1997,4
1365,"Face/Off",1997,4
1369,"FairyTale: A True Story",1997,2
1371,"Fakin Da Funk",1997,4
1401,"Fast, Cheap & Out of Control",1997,2
1408,"Fathers Day",1997,3
1433,"Fever Pitch",1997,4
1450,"Fire Down Below",1997,4
1451,"Firelight",1997,4
1460,"First Love, Last Rites",1997,4
1461,"First to Go, The",1997,3
1462,"First-Time Felon",1997,4
1477,"Flipping",1997,4
1482,"Flubber",1997,2
1487,"Flypaper",1997,4
1488,"Follow the Bitch",1997,4
1495,"Fools Rush In",1997,3
1501,"For Richer or Poorer",1997,3
1526,"Frank Capras American Dream",1997,2
1538,"Free Willy 3: The Rescue",1997,2
1566,"Full Monty, The",1997,4
1567,"Full Tilt Boogie",1997,4
1585,"Gambler, The",1997,4
1587,"Game, The",1997,4
1589,"Gang Related",1997,4
1596,"Garden of Redemption, The",1997,3
1597,"Gattaca",1997,3
1607,"George of the Jungle",1997,2
1632,"Girl Gets Moe, The",1997,4
1640,"Giver, The",1997,4
1660,"Going All the Way",1997,4
1662,"Gold Coast",1997,4
1668,"Gone Fishin",1997,2
1671,"Good Burger",1997,2
1674,"Good Will Hunting",1997,4
1675,"Goodbye America",1997,4
1704,"Grosse Pointe Blank",1997,4
1716,"Gummo",1997,4
1723,"Habitat",1997,4
1737,"Hanging Garden, The",1997,4
1742,"Happenstance",1997,4
1761,"Hardball",1997,4
1775,"Haunted Sea",1997,4
1778,"Hav Plenty",1997,4
1791,"Heaven Before I Die",1997,2
1792,"Heaven or Vegas",1997,4
1809,"Henry Fool",1997,4
1834,"High Voltage",1997,4
1872,"Home Alone 3",1997,2
1880,"Honey, We Shrunk Ourselves",1997,2
1883,"Hoodlum",1997,4
1893,"Hostile Intent",1997,4
1895,"Hostile Waters",1997,2
1913,"House of Yes, The",1997,4
1920,"How to Be a Player",1997,4
1927,"Hugo Pool",1997,4
1940,"Hurricane",1997,4
1945,"Hybrid",1997,4
1952,"I Know What You Did Last Summer",1997,4
1957,"I Married a Strange Person!",1997,4
1964,"I Went Down",1997,4
1974,"Ice Storm, The",1997,4
1987,"Ill Gotten Gains",1997,4
1991,"Illusions of Sin",1997,4
2000,"In & Out",1997,3
2004,"In His Fathers Shoes",1997,2
2010,"In the Company of Men",1997,4
2013,"In the Gloaming",1997,2
2016,"In the Presence of Mine Enemies",1997,3
2019,"Incognito",1997,4
2035,"Informant, The",1997,4
2056,"Intimate Deception",1997,4
2071,"Inventing the Abbotts",1997,4
2081,"Island on Bird Street, The",1997,3
2455,"Lolita",1997,4
2098,"Jackal, The",1997,4
2100,"Jackie Brown",1997,4
2142,"Joe Torre: Curveballs Along the Way",1997,2
2145,"Joey",1997,2
2170,"Julian Po",1997,3
2188,"Just Write",1997,3
2198,"Karakter",1997,4
2204,"Keep the Aspidistra Flying",1997,3
2212,"Keys to Tulsa",1997,4
2214,"Kickboxing Academy",1997,3
2215,"Kicked in the Head",1997,4
2232,"Killers",1997,4
2236,"Killing Mr. Griffin",1997,3
2251,"Kiss Me Guido",1997,4
2253,"Kiss or Kill",1997,4
2254,"Kiss the Girls",1997,4
2280,"Kull the Conqueror",1997,3
2281,"Kundun",1997,3
2311,"Laserhawk",1997,3
2321,"Last Days of Frankie the Fly, The",1997,4
2341,"Last Resort, The",1997,3
2350,"Last Time I Committed Suicide, The",1997,4
2359,"Lawn Dogs",1997,4
2362,"Lay of the Land, The",1997,4
2367,"Leave It to Beaver",1997,2
2374,"Legend of the Lost Tomb",1997,2
2397,"Lewis & Clark & George",1997,4
2399,"Liar Liar",1997,3
2400,"Liars Poker",1997,4
2408,"Life During Wartime",1997,4
2409,"Life Less Ordinary, A",1997,4
2414,"Lifebreath",1997,4
2429,"Little Bigfoot",1997,2
2432,"Little Boy Blue",1997,4
2439,"Little Shots of Happiness",1997,4
2444,"Livers Aint Cheap",1997,4
2452,"Locusts, The",1997,4
2477,"Los Locos",1997,4
2483,"Lost Highway",1997,4
2492,"Lost World: Jurassic Park, The",1997,3
2495,"Love Always",1997,4
2498,"Love and Death on Long Island",1997,3
2504,"Love in Paris",1997,4
2520,"Love! Valour! Compassion!",1997,4
2525,"Loved",1997,3
2526,"Lovelife",1997,4
2528,"Lovemaster, The",1997,4
2529,"Lover Girl",1997,4
2534,"Lucie Aubrac",1997,4
2549,"Ma vie en rose",1997,4
2552,"Macon County Jail",1997,4
2554,"Mad City",1997,3
2577,"Maker, The",1997,4
2579,"Malaika",1997,2
2589,"Man of Her Dreams",1997,4
2592,"Man Who Knew Too Little, The",1997,2
2597,"Mandela and de Klerk",1997,3
2607,"Marie Baie des Anges",1997,4
2623,"Masseuse 2",1997,4
2626,"Masterminds",1997,3
2628,"MatchMaker, The",1997,4
2635,"Matter of Trust",1997,4
2640,"Maximum Revenge",1997,4
2647,"McHales Navy",1997,2
2653,"Mean Guns",1997,4
2662,"Meet Wally Sparks",1997,4
2665,"Melanie Darrow",1997,3
2666,"Melting Pot",1997,3
2667,"Member of the Wedding, The",1997,2
2671,"Men in Black",1997,3
2677,"Merchant of Death",1997,4
2686,"Metro",1997,4
2687,"Metroland",1997,4
2715,"Mimic",1997,4
2725,"Misbegotten",1997,4
2729,"Miss Evers Boys",1997,2
2755,"Money Talks",1997,4
2766,"Moonbase",1997,4
2771,"Morella",1997,4
2775,"Mortal Kombat: Annihilation",1997,3
2778,"Most Wanted",1997,4
2780,"Motel Blue",1997,4
2785,"Mouse Hunt",1997,2
2794,"Mr. Jealousy",1997,4
2795,"Mr. Magoo",1997,2
2801,"Mrs. Brown",1997,2
2802,"Mrs. Dalloway",1997,3
2827,"Mutual Needs",1997,4
2831,"My Best Friends Wedding",1997,3
2849,"My Son the Fanatic",1997,4
2858,"Myth of Fingerprints, The",1997,4
2887,"Never Too Late",1997,2
2904,"Niagara, Niagara",1997,4
2907,"Nick and Jane",1997,4
2913,"Night Falls on Manhattan",1997,4
2914,"Night Flier",1997,4
2917,"Night Orchid",1997,4
2919,"Night Shade",1997,4
2920,"Night That Never Happened, The",1997,4
2926,"Nil by Mouth",1997,4
2930,"Nirvana",1997,4
2935,"No Contest II",1997,4
2947,"No Way Home",1997,4
2955,"North Shore Fish",1997,4
2958,"Not In This Town",1997,3
2964,"Nothing to Lose",1997,4
2979,"O Que É Isso, Companheiro?",1997,4
2991,"Odyssey, The",1997,3
2993,"Office Killer",1997,4
2996,"Old Man",1997,2
3016,"One Eight Seven",1997,4
3023,"One Night Stand",1997,4
3032,"Only Thrill, The",1997,4
3033,"Operation Delta Force",1997,4
3055,"Oscar and Lucinda",1997,4
3063,"Others, The",1997,4
3075,"Out to Sea",1997,3
3088,"Overdrive",1997,4
3101,"Pale Saints",1997,4
3125,"Passion in the Desert",1997,3
3131,"Path to Paradise: The Untold Story of the World Trade Center Bombing",1997,4
3141,"Peacekeeper, The",1997,4
3142,"Peacemaker, The",1997,4
3893,"Spawn",1997,3
3151,"Perdita Durango",1997,4
3153,"Perfect Crime",1997,3
3158,"Perfect Target",1997,4
3169,"Pest, The",1997,3
3185,"Photographing Fairies",1997,4
3193,"Picture Perfect",1997,3
3207,"Plan B",1997,4
3213,"Platos Run",1997,4
3222,"Playing God",1997,4
3232,"Point Blank",1997,4
3237,"Poison Ivy: The New Seduction",1997,4
3263,"Prague Duet",1997,4
3276,"Price of Desire, The",1997,4
3278,"Price of Kissing, The",1997,3
3293,"Private Parts",1997,4
3294,"Priyatel pokojnika",1997,4
3303,"Pronto",1997,4
3311,"Proposition, The",1997,4
3343,"Race to Save 100 Years, The",1997,2
3352,"Rainmaker, The",1997,3
3373,"Raven",1997,4
3381,"Real Blonde, The",1997,4
3394,"Red Corner",1997,4
3410,"Regeneration",1997,4
3419,"Relic, The",1997,4
3438,"Retroactive",1997,4
3448,"Rhyme & Reason",1997,4
3454,"Ride, The",1997,2
3458,"Right Connections, The",1997,2
3465,"Riot",1997,4
3470,"Ripper, The",1997,4
3490,"Rock and a Hard Place, A",1997,4
3494,"Rocket Man",1997,2
3507,"Ronnie & Julie",1997,2
3510,"Rose Hill",1997,2
3512,"Rosewood",1997,4
3515,"Rough Draft",1997,4
3555,"Saint, The",1997,3
3556,"Saint-Ex",1997,2
3564,"Santa Fe",1997,4
3566,"Santitos",1997,4
3600,"Scratch the Surface",1997,2
3606,"Sea Wolf, The",1997,4
3616,"Second Civil War, The",1997,4
3617,"Second Jungle Book: Mowgli & Baloo, The",1997,2
3637,"Selena",1997,2
3649,"Serpents Kiss, The",1997,4
3659,"Seven Years in Tibet",1997,3
3671,"Sexual Impulse",1997,4
3678,"Shadow Builder",1997,4
3679,"Shadow Conspiracy",1997,4
3709,"Shes So Lovely",1997,4
3713,"Shiloh",1997,2
3722,"Shooting Fish",1997,2
3723,"Shopping for Fangs",1997,4
3757,"Simple Wish, A",1997,2
3768,"Sins of the Mind",1997,4
3778,"Sixth Man, The",1997,3
3815,"Smile Like Yours, A",1997,4
3816,"Smillas Sense of Snow",1997,4
3830,"Snow White: A Tale of Terror",1997,4
3846,"Solomon",1997,3
3871,"Soul Food",1997,4
3888,"Space Truckers",1997,3
3889,"Spacejacked",1997,4
3891,"Spanish Prisoner, The",1997,2
3900,"Speed 2: Cruise Control",1997,3
3917,"Sprung",1997,4
3931,"Star Kid",1997,2
3932,"Star Maps",1997,4
3946,"Starquest II",1997,4
3948,"Starship Troopers",1997,4
3959,"Steel",1997,3
3989,"Stranger in the House",1997,4
3994,"Strategic Command",1997,4
4003,"Strip Search",1997,4
4029,"Suicide Kings",1997,4
4051,"Surface to Air",1997,4
4057,"Suspicious Minds",1997,4
4062,"Sweet Hereafter, The",1997,4
4072,"Swept from the Sea",1997,3
4079,"Switchback",1997,4
4109,"Tango Lesson, The",1997,2
4151,"That Darn Cat",1997,2
4152,"That Old Feeling",1997,3
4180,"This World, Then the Fireworks",1997,4
4183,"Thousand Acres, A",1997,4
4186,"Three Lives of Karen, The",1997,3
4198,"Ticket, The",1997,3
4224,"Titanic",1997,3
4244,"Top of the World",1997,4
4249,"Total Reality",1997,4
4263,"Traveller",1997,4
4270,"Trekkies",1997,2
4276,"Tricks",1997,4
4290,"Trucks",1997,3
4297,"True Women",1997,3
4305,"Turbo: A Power Rangers Movie",1997,2
4306,"Turbulence",1997,4
4313,"Twilight of the Golds, The",1997,3
4324,"Two Girls and a Guy",1997,5
4333,"U Turn",1997,4
4348,"Uncle Sam",1997,4
4353,"Under Oath",1997,4
4375,"Unmade Beds",1997,4
4398,"Vampire Journals",1997,4
4406,"Vanishing Point",1997,4
4409,"Vegas Vacation",1997,2
4411,"Velocity Trap",1997,4
4454,"Volcano",1997,3
4467,"Wag the Dog",1997,4
4494,"Warriors of Virtue",1997,2
4498,"Washington Square",1997,2
4511,"Weapons of Mass Distraction",1997,4
4523,"Welcome to Sarajevo",1997,4
4529,"Westing Game, The",1997,2
4551,"When Time Expires",1997,3
4588,"Wild Man Blues",1997,2
4593,"Wilde",1997,4
4605,"Wings of the Dove, The",1997,4
4607,"Winter Guest, The",1997,4
4614,"Wishmaster",1997,4
4676,"Year of the Horse",1997,4
4716,"Last Don, The",1997,4
4719,"Once a Thief",1997,4
14,"1999",1998,4
16,"20 Dates",1998,4
27,"3 Ninjas: High Noon at Mega Mountain",1998,2
32,"54",1998,4
63,"Addams Family Reunion",1998,2
69,"Adventures of Sebastian Cole, The",1998,4
84,"Airspeed",1998,2
92,"Alegría",1998,2
97,"Alice et Martin",1998,4
111,"All New Adventures of Laurel & Hardy: For Love or Mummy, The",1998,2
116,"All the Little Animals",1998,4
122,"Almost Heroes",1998,3
126,"Always Outnumbered",1998,4
130,"Amantes del Círculo Polar, Los",1998,4
141,"American History X",1998,4
160,"Among Giants",1998,4
162,"Amy",1998,3
178,"Angels in the Attic",1998,2
192,"Another Day in Paradise",1998,4
197,"Antz",1998,2
204,"Apocalypse: Caught in the Eye of the Storm",1998,2
208,"Appetite",1998,4
209,"Apt Pupil",1998,4
215,"Armageddon",1998,3
220,"Art House",1998,4
241,"At Sachem Farm",1998,2
260,"Avengers, The",1998,3
265,"B. Monkey",1998,4
271,"Baby Monitor: Sound of Fear",1998,4
274,"Babymother",1998,4
295,"Bad Pack, The",1998,4
320,"BASEketball",1998,4
321,"Basil",1998,4
354,"Belly",1998,4
355,"Beloved",1998,4
367,"Best of Intimate Sessions Vol. 2, The",1998,4
378,"Beyond Paradise",1998,3
393,"Big Hit, The",1998,4
397,"Big Lebowski, The",1998,4
416,"Billys Hollywood Screen Kiss",1998,4
425,"Black Cat Run",1998,4
428,"Black Dog",1998,3
439,"Black Sea 213",1998,4
443,"Blackjack",1998,4
442,"Black Widow Escort",1998,4
450,"Blade",1998,4
459,"Blind Faith",1998,4
474,"Blood, Guts, Bullets and Octane",1998,4
493,"Blues Brothers 2000",1998,3
510,"Bold Affair, A",1998,4
516,"Bone Daddy",1998,4
557,"Bravo",1998,4
562,"Break Up",1998,4
568,"Breaking the Silence",1998,4
576,"Bride of Chucky",1998,4
582,"Bright Shining Lie, A",1998,4
589,"Broken Vessels",1998,4
602,"Browns Requiem",1998,4
611,"Buffalo 66",1998,4
623,"Butter",1998,4
642,"Cant Hardly Wait",1998,3
652,"Captured",1998,4
660,"Carnal Fate",1998,4
663,"Carnival of Souls",1998,4
669,"Casper Meets Wendy",1998,2
680,"Caught Up",1998,4
684,"Celebrity",1998,4
694,"Chairman of the Board",1998,3
722,"Children of the Corn V: Fields of Terror",1998,4
736,"Chosen One: Legend of the Raven, The",1998,4
755,"City of Angels",1998,3
758,"Civil Action, A",1998,3
761,"Claudines Return",1998,4
762,"Clay Pigeons",1998,4
768,"Clockmaker",1998,2
774,"Clown at Midnight, The",1998,4
787,"Cold Harvest",1998,4
805,"Con, The",1998,3
826,"Cool, Dry Place, A",1998,3
842,"Counter Measures",1998,4
846,"Cousin Bette",1998,4
865,"Crazy Six",1998,4
883,"Crna macka, beli macor",1998,4
907,"Curse of the Puppet Master",1998,4
910,"Curve, The",1998,4
925,"Dad Savage",1998,4
936,"Dancer, Texas Pop. 81",1998,2
937,"Dancing at Lughnasa",1998,2
941,"Dangerous Beauty",1998,4
982,"Dead Husbands",1998,3
985,"Dead Man on Campus",1998,4
1022,"Deep Impact",1998,3
1023,"Deep Rising",1998,4
1024,"Defenders: Choice of Evils, The",1998,4
1026,"Defenders: Taking the First, The",1998,4
1030,"Delivered",1998,4
