4054,1810
2197,523
1783,27
3638,1795
4169,461
1628,959
2924,180
31,1618
843,105
327,152
3088,60
4108,1074
3496,1789
1666,962
160,745
4611,118
4304,1587
1559,9
2982,559
1987,729
581,1456
1572,488
3052,218
4192,152
3099,6
1600,268
4396,1599
3775,90
595,13
26,167
279,187
2886,337
4684,1097
949,526
3483,634
1231,152
3528,1932
828,669
667,210
2330,1494
1423,481
2449,152
4302,186
3120,751
2450,152
1379,944
3966,594
3106,1531
2081,735
1758,908
1136,112
2674,131
661,1008
1652,1699
857,1149
3764,319
3951,1066
739,1653
1457,258
3187,1711
3015,1278
3421,896
4033,157
1691,9
734,103
1896,1018
3945,261
1727,1703
4349,1361
1594,154
3774,1799
3371,9
92,886
3008,1767
4397,6
3048,1768
2224,922
3579,1282
921,101
4224,9
4371,85
2026,13
3037,304
890,164
3463,1045
561,128
4007,13
2579,772
2415,561
450,906
2506,536
71,1442
1582,634
1639,10
2663,1003
4438,481
2011,1020
3844,382
4208,1959
410,338
2535,996
2050,1216
2077,1482
2034,509
2593,580
3186,1035
284,180
1833,305
1598,62
2839,556
510,338
6,1616
4646,152
3506,1047
1754,280
4297,864
766,1788
2636,411
3160,1776
2624,338
1512,1150
4005,596
756,1865
1447,13
286,1807
656,659
1430,949
2545,1221
716,1231
2647,703
889,1869
448,83
2831,789
1923,43
4069,600
2526,767
3418,1041
2347,1496
614,204
1589,709
694,921
1928,504
1601,1452
166,636
3126,625
853,282
4571,269
1975,372
785,665
55,172
2966,1276
3163,1033
4,1099
3407,1304
983,1873
1943,305
4377,1595
4497,54
121,634
3152,148
3537,304
163,635
2364,531
241,335
4310,57
1845,501
1810,57
29,1841
2616,305
1026,181
758,6
640,658
3561,9
3060,1770
753,1752
2327,181
4382,479
1931,1211
4273,1356
577,1642
872,454
2016,733
1653,1197
1395,946
1214,474
4121,1955
2437,1740
30,860
269,60
2583,85
4057,852
151,1478
924,13
1027,1379
1150,1196
1996,180
2866,1517
1807,180
3724,482
1584,489
1487,126
4610,202
4674,1612
260,2
4176,1716
3391,1216
3283,601
2561,1251
998,232
68,101
2946,341
1408,666
3853,453
2708,1006
562,860
1817,969
362,745
3800,809
153,1379
2186,1227
77,653
2552,60
4079,675
501,60
1762,1204
3245,1296
3725,165
1546,85
1524,1692
646,443
977,77
122,889
3310,1782
4519,1603
3227,481
4637,413
4713,1839
4679,1613
4666,9
1293,1678
4031,1334
2910,1919
2359,751
4322,185
2038,60
4225,1353
2837,54
4578,85
2308,1720
4235,118
3620,432
2185,1488
3092,1288
2510,1643
90,1104
2191,1904
2198,739
1399,254
2740,483
1977,978
1578,6
4085,1341
1534,1693
1359,1180
1023,932
2716,180
611,915
116,275
3277,1545
1495,13
1407,255
1616,492
2000,6
3997,92
3065,1023
966,1663
3470,825
491,1400
4335,682
1406,118
3153,245
4049,1336
1813,463
1011,1870
3618,1794
3233,352
3993,1948
34,1158
3994,155
2790,1085
214,1110
1674,711
1706,963
328,1387
2312,74
3563,576
2758,340
4496,1792
1614,270
2772,1265
3499,175
2969,936
3910,592
3145,1031
479,651
1075,9
1311,168
2371,1718
4151,721
2855,1516
4542,887
4598,1093
3361,179
4564,267
1973,294
2138,13
1334,1454
3023,118
4352,1593
1609,1889
630,205
2311,748
3714,1318
1665,272
2370,990
3017,9
430,13
912,1430
2342,2
915,460
4506,292
772,451
350,292
1013,679
2208,637
4660,230
2614,931
4268,302
2883,1761
2900,1918
3565,155
3567,6
3079,1285
58,169
896,1612
258,1114
2464,1912
1170,460
3336,1783
73,566
3200,1772
3948,850
631,206
171,481
1313,9
3426,1928
2339,26
3002,326
840,1866
2258,525
557,911
811,356
95,1394
4026,887
1349,1681
3352,282
1414,1120
1855,972
2396,13
534,434
3435,1103
2393,1736
3610,371
1318,1445
4359,179
3947,1329
2378,400
1022,634
4533,1832
3927,1945
526,27
4284,1506
3360,1103
3851,155
2435,1414
4391,763
2412,1717
1401,54
1865,922
1370,85
2030,298
3923,637
490,199
1459,13
3028,1022
1182,939
2445,317
1073,675
930,1871
89,85
3262,889
36,628
74,220
1310,1883
4257,152
3897,11
2904,221
3583,370
2478,1502
1208,6
3354,1302
1523,485
3898,1047
80,186
2183,1226
2388,168
1059,71
651,77
2089,13
3858,164
4014,85
406,1854
960,462
1918,9
3739,77
1157,246
159,566
1003,1153
888,85
4470,1363
1002,165
2399,179
3603,753
1988,1008
558,637
504,1126
2239,673
4325,396
3952,1946
1664,256
246,183
376,82
396,1120
4253,395
1741,1892
1743,580
220,897
4629,549
3646,1796
2575,1252
274,899
1482,701
2658,1002
657,1646
4434,282
3522,1050
2018,11
2920,269
3880,172
2632,1259
1683,1457
3071,1772
2808,13
1435,950
1752,279
2104,1286
4421,662
1329,13
1078,640
288,1116
2266,984
3996,388
3931,847
1642,634
2027,508
1710,1201
1185,292
615,441
304,641
2720,9
3018,341
1707,276
2928,1274
1052,934
3985,1807
4187,887
1392,1353
4037,1314
2271,526
1361,158
3482,1788
4126,61
2403,85
4676,876
2079,1218
3364,1784
4590,483
1542,497
1266,222
4307,1822
4490,1086
2594,92
1079,883
3879,1324
670,660
4120,304
605,1130
3249,1538
3856,384
955,356
102,245
101,60
2834,990
1064,570
252,184
1911,1470
2129,518
938,615
2571,1762
3184,1540
598,16
239,1383
4390,163
3677,1559
1801,670
218,420
3196,483
1525,262
2242,1233
117,13
1900,291
1689,497
1119,242
1909,27
4072,854
4141,1956
4132,1688
2329,528
3770,681
4265,721
513,1639
986,231
1930,92
187,637
1357,1446
1151,1437
2046,416
3076,346
340,85
3319,55
1875,1896
1956,181
1638,494
1344,1884
514,433
1123,111
788,1655
2496,1914
4186,858
3546,23
1516,1690
1167,863
161,1380
2319,321
913,226
2931,303
2163,217
3174,567
1799,976
2648,22
892,991
57,269
4540,1629
3747,151
1035,1155
1259,566
1721,493
2429,151
2470,92
2332,1734
2714,1007
2095,97
1795,118
2066,834
3941,38
3869,1802
3838,1801
3003,1766
4346,162
2203,304
1899,503
4255,438
2131,1223
3548,270
3314,82
4087,184
1722,1976
1586,1194
2550,1250
2514,665
1368,252
3736,497
3129,1029
2909,138
767,218
4142,1580
2741,1009
544,200
638,1132
4262,1961
1339,481
2280,747
1519,1449
4443,6
1366,1683
2719,1754
1249,476
1640,710
3124,1774
2630,270
4285,1586
1507,118
3423,1042
3759,153
1194,103
1983,165
1253,13
326,2
1298,863
3207,811
2936,212
3038,181
3070,1024
3791,1570
3591,577
4149,1814
4417,481
2763,1756
277,639
4311,175
3399,106
4081,602
3014,140
1187,186
2481,1247
2540,745
3459,1038
1362,694
3363,1206
280,422
671,9
3922,497
3242,911
1563,266
2878,336
3039,1282
918,107
4604,1370
907,301
189,122
154,633
4123,1664
2088,1219
2417,1245
3828,1939
1929,1711
3026,344
4714,877
2149,519
594,45
777,60
2723,328
3790,1569
212,60
2977,1764
3411,362
3475,165
2247,1908
459,621
4276,122
2761,1755
2906,1128
3151,217
3837,1322
2640,338
2024,9
2826,1269
995,73
4027,165
1978,13
2619,9
4213,397
3820,1571
3785,379
1625,126
4583,15
222,1845
422,1254
3761,1566
2603,541
3864,1807
1742,714
4413,1826
806,1144
901,672
2983,869
527,1403
3005,1522
3324,1547
3102,85
176,566
3289,118
4623,670
3132,565
2136,1486
1723,106
492,1124
301,1689
2146,1903
349,1392
355,239
3368,323
33,854
4183,186
2269,1192
366,1636
3728,168
3157,1538
899,459
4457,407
385,1637
3568,1312
2797,552
2240,670
3571,151
2768,152
238,1111
805,925
883,926
4733,166
4456,611
1274,270
306,1849
4460,1965
3827,1319
1886,9
3461,43
3667,1316
1262,1677
2749,11
989,193
1968,507
2607,775
682,1648
3069,345
3884,1064
3975,1332
789,1140
2451,1500
1451,299
2302,310
454,535
1948,1230
3375,9
4238,55
1131,243
4314,1359
2859,217
1728,965
3984,387
97,887
1882,290
1718,964
4209,963
2426,1739
3550,368
3425,1261
3376,149
1267,1172
331,6
1823,481
49,1414
2212,741
1100,186
3872,589
4681,2
2166,356
1110,1161
3709,839
4270,422
4159,580
1990,968
2786,551
2975,179
669,660
2907,793
1650,123
1462,165
3095,1289
1179,158
320,901
3148,1416
4009,390
4633,55
4140,1346
3134,634
2001,169
4053,256
3041,1527
774,924
4271,606
2222,1490
1790,1057
4406,868
2101,1712
346,426
1874,584
2578,1850
2667,781
2480,6
1533,263
4593,745
2505,1743
944,228
2509,634
1933,1212
4710,80
3010,343
3096,1773
2832,1807
3650,376
3261,1924
2731,973
1916,1471
964,676
387,428
1581,72
4424,279
2172,304
447,1396
1098,77
621,442
4594,817
4621,412
3909,591
1917,270
3606,60
736,923
2788,1011
421,11
4022,172
1607,461
4066,1579
2099,1902
472,650
4392,30
2602,1749
197,634
1982,165
4487,92
143,1843
677,661
1040,236
1630,769
2049,1977
437,60
3011,1524
2310,64
4222,1352
996,269
1560,55
88,172
1394,117
2002,43
2469,1501
1717,1461
2058,511
3046,931
2204,740
2333,989
2389,1243
2180,507
4379,400
292,570
1436,686
1296,691
3573,1554
1738,13
3306,180
3690,127
1327,1175
683,1413
637,437
747,214
305,1538
2962,1520
2019,169
607,151
1009,1111
1273,2
773,705
791,1261
2028,297
1832,1466
2596,416
1778,717
1565,1711
1781,218
271,898
1856,1209
2860,137
2935,150
3839,869
4171,1816
4091,778
4510,637
4188,1350
4260,301
3582,47
3409,1785
3006,1523
1378,943
129,171
1526,704
1517,1188
3732,634
391,1685
2997,634
2688,634
2190,169
3554,1791
911,195
4465,1600
2236,744
3641,13
4663,622
3346,147
3776,1054
748,215
2416,717
3535,367
1620,368
3175,180
4109,855
1660,625
2349,13
4204,475
4554,1607
524,13
4029,597
1927,531
3446,1045
1567,706
205,179
3956,593
687,1135
3919,186
3995,151
4655,791
4055,497
1879,1468
922,1152
170,173
4329,1590
339,1390
4516,13
488,179
4671,1837
270,655
2436,1499
3428,1045
4680,496
868,670
234,182
4499,60
3940,38
1121,684
841,15
1402,947
4521,1968
4063,1082
2756,13
4508,1602
1537,264
2358,508
2253,746
1818,1465
1125,323
757,217
1697,1891
2957,13
1080,241
4261,1726
2605,1255
897,15
2056,734
2042,510
3613,1934
2587,998
3545,1790
881,456
521,1045
208,894
763,1138
2905,1273
3921,180
3410,820
2868,85
1337,480
3958,1330
2497,1248
357,643
2128,1485
4058,1337
1191,15
1782,301
553,655
865,336
846,728
2367,753
3256,353
5,769
987,677
770,664
1474,778
700,6
3840,220
4582,1092
3107,1026
3704,92
1940,725
1520,1886
2085,300
1871,85
953,870
3032,803
1072,1434
4200,393
2994,1277
2958,800
3438,821
1225,1535
2341,579
3481,9
3729,581
53,1620
2869,1430
2816,13
1161,375
2083,513
4555,22
3878,1805
2884,1272
1223,687
4228,605
2142,737
950,151
1922,1664
1675,712
1365,695
1862,287
119,846
3292,355
209,895
2263,308
3056,1769
2730,1262
1961,126
1316,1174
126,165
3119,1027
2346,1239
3655,445
4584,410
652,917
1976,1214
563,201
3462,220
2586,253
4015,597
3323,652
719,922
3803,584
494,1857
4575,1091
1797,284
1411,164
1141,685
1894,51
1694,172
578,92
4062,853
3293,666
379,172
2448,1911
2899,625
4403,1964
2167,303
1661,1198
546,654
3721,377
2502,366
2582,323
1655,1456
2309,421
2205,1489
4494,871
3792,66
3295,145
2655,1260
2407,1244
4450,566
1746,1202
4198,859
132,962
1254,689
529,1404
2865,334
4665,9
1348,11
1993,295
567,202
4234,1354
2974,75
4244,860
4525,1831
4468,612
606,519
3021,1525
2096,1484
2629,543
104,1378
4189,168
3019,936
2485,994
810,165
3982,172
4348,97
851,896
1532,1191
2746,550
4477,889
974,1872
380,427
4572,1834
3917,164
3278,678
3852,383
3798,519
2915,339
1569,487
204,893
2612,100
541,645
3396,1238
4574,1090
1410,179
2895,1015
3466,487
2494,87
940,70
923,461
3258,456
2353,1240
4246,1960
507,222
1247,249
3615,579
32,882
2988,92
1950,13
3933,6
585,194
946,675
3173,1291
4727,444
4157,9
146,27
257,625
182,1381
3146,1775
1508,634
1014,680
4332,1360
1777,634
848,1423
2861,1760
1876,973
3430,548
668,43
1920,724
616,1643
3000,336
1082,60
2193,1905
2472,318
2789,122
3530,573
4471,1812
2634,3
2318,296
697,245
433,431
4374,665
3671,837
2384,164
4662,1836
1217,1168
4060,860
282,188
2188,531
4211,1584
3058,1921
254,101
971,245
4073,1951
2023,296
1291,115
351,1634
4393,1825
2456,165
3950,1144
2645,1507
2564,130
3389,57
3122,1534
2529,769
2004,730
3143,896
3695,9
1995,1214
1870,193
522,1127
2238,1232
463,196
3772,154
3130,1030
86,1621
3832,1940
233,282
3692,929
2687,782
3733,1090
729,1136
319,570
503,265
2930,797
1637,122
255,1113
1824,126
3104,172
2317,1237
230,1651
2541,1505
4354,870
145,92
3834,1800
2787,1514
3272,1781
2554,770
4552,126
389,1044
4642,1688
1749,967
809,6
3598,1288
2530,538
1864,1454
4240,6
4628,620
4573,158
250,1120
3061,321
3252,1544
3263,815
295,900
1588,490
1733,180
3110,13
1336,171
3656,1556
4194,580
199,9
2659,1103
4147,873
3824,1028
542,436
745,1864
2522,233
1472,1186
1853,502
3523,572
3485,365
4038,598
4351,862
139,1625
1629,218
4299,6
3077,1284
947,1662
418,220
4077,601
3009,560
906,634
2459,172
2406,1737
3311,97
2959,60
1117,172
4101,218
2735,549
1595,1888
762,152
2635,778
836,1146
2086,11
970,464
1504,307
3637,834
4203,1078
1806,1894
120,269
1039,1362
4212,1288
1044,933
3595,338
2440,135
3296,1039
505,1401
3979,445
898,224
3285,495
3860,1062
3343,818
825,629
1935,292
2595,999
2409,152
2283,985
1372,870
106,9
424,866
1521,261
1232,688
2293,128
1645,1379
919,92
2976,179
3204,507
1596,181
2519,995
2563,1746
4035,444
590,1056
4732,96
4664,1611
3199,32
3490,420
3168,566
802,275
4619,165
1008,233
2626,776
3896,1043
2313,60
3304,1546
4500,614
452,1123
3796,1056
2160,1719
2165,152
550,1128
3915,1328
3365,165
3049,637
3778,843
2071,9
3870,1803
3408,361
1808,378
2189,521
3299,1297
2114,85
3434,363
41,929
333,152
2774,118
2133,118
707,1861
4316,60
3866,156
2798,1496
1544,9
2542,129
3100,1025
2115,282
444,1395
1611,1453
821,1422
1358,1179
1785,292
2794,787
298,172
871,1426
1367,180
84,885
4195,969
1135,1671
3539,151
1452,9
481,1313
3307,422
2722,496
2065,1480
980,108
1152,245
3219,118
1834,720
3819,1058
3004,92
1304,1882
684,920
3894,499
1074,272
1162,1877
3440,58
50,168
909,1151
76,629
720,102
395,25
3861,91
2912,338
3334,53
4362,1080
1088,11
3179,321
2938,580
4221,99
192,892
4167,1815
2015,60
3683,1560
3222,186
1449,1185
2827,296
3953,11
709,1650
2702,728
1228,1170
1248,1675
931,681
4485,763
4092,13
439,909
792,1141
1460,698
338,1389
158,634
4518,168
2525,766
1177,101
1216,531
3286,634
3836,1321
3694,152
1236,11
3842,1060
401,1379
3566,832
103,170
2102,6
2231,524
2195,522
3413,1927
4144,1581
1730,753
4078,1340
4481,269
1501,703
755,175
4581,148
3473,1046
4588,874
374,220
2444,759
3335,1925
2145,738
1034,235
4529,444
3337,1057
105,60
3518,10
2898,9
1140,1672
4034,1808
4654,272
2214,742
831,1975
2275,321
1952,13
961,463
4368,609
4407,931
3367,165
2799,168
2943,282
2020,981
4324,866
2846,27
1974,728
1618,1890
658,1647
1122,190
3763,260
1234,1444
2107,1030
1913,519
2408,519
1244,186
4673,414
2803,331
517,1640
622,1131
22,1101
4112,1812
796,221
4082,603
138,634
324,423
768,497
2365,301
2917,795
3355,148
3988,1068
2543,1249
4295,1079
3515,829
3265,99
2323,681
3816,517
3103,1290
3679,303
263,185
1331,1176
3814,920
932,227
2433,519
4216,481
164,1538
2515,21
1043,92
2105,127
296,1700
4250,670
1859,286
2314,527
2411,1978
2414,756
2929,1275
202,41
663,164
4366,906
4107,1954
47,1186
2996,437
3054,889
1106,1666
3713,840
4158,93
3756,908
40,19
3968,1047
760,55
3214,1294
2281,210
3809,221
3751,1565
85,50
1004,168
863,1867
3229,7
2925,1763
4347,1592
3313,1288
1740,435
2565,1747
3978,1103
1389,945
4230,151
2291,1731
2162,1225
1186,1880
1805,180
403,1121
672,481
3281,6
1229,248
2608,542
1130,1670
2076,1481
1184,1442
4430,323
3576,662
3316,2
1984,1474
2973,230
4044,1678
3845,587
3703,92
4409,869
2838,721
3699,1979
94,13
2254,6
2092,165
4492,164
3236,118
817,1420
908,106
3171,196
2697,1511
2623,646
2528,768
4547,195
2404,179
1527,753
2979,801
2462,535
1443,1448
642,13
4585,1356
4546,409
3381,625
4448,60
2137,1750
248,1631
1010,92
838,452
2482,1742
435,60
880,671
1711,180
2385,992
566,1129
4320,1823
2721,221
2424,1045
1643,51
2939,438
1271,1881
4536,1043
1058,1158
109,1842
4220,397
3270,1780
4309,1962
4232,43
2048,193
2987,92
2978,228
957,97
1991,319
4645,721
3757,809
3392,29
1129,584
1303,217
3443,1553
4550,637
2394,182
2621,43
2821,1268
4615,1045
4327,304
2235,1679
83,631
4099,59
602,914
2036,378
3505,252
2531,320
1148,906
1240,475
1017,870
1651,152
3998,389
3710,580
4080,1811
1989,221
4405,549
2245,580
178,566
2729,783
904,1429
405,99
1804,1362
1682,496
3075,9
2725,570
1116,1667
2340,866
588,439
1509,1187
3062,1529
3331,1548
4685,301
3166,1454
1282,478
1355,1178
2487,866
4023,391
1545,118
3841,745
2067,44
4462,9
985,931
3098,76
1687,274
1945,183
695,292
1566,705
3288,670
3752,193
732,1417
4553,617
1288,690
38,13
3622,497
4531,244
3419,675
822,1145
344,424
4305,9
680,919
2143,425
3504,9
2967,1045
1235,122
4643,929
2844,1270
2009,172
4086,1952
2479,444
3240,531
4591,1970
1213,473
4380,1596
4400,60
2405,1497
152,419
903,261
2585,1228
3007,173
4303,1358
2776,132
1579,1452
3781,60
4579,165
2168,445
3735,1564
118,1105
2724,548
3902,584
2908,6
272,1
2950,34
1551,265
1400,1686
3051,562
4370,11
2400,755
3722,841
1245,763
322,935
692,1261
4535,9
4436,610
2557,321
935,96
2322,988
493,27
993,171
2187,1228
2811,323
926,673
910,927
1960,1900
184,176
845,122
4608,1094
2265,1728
1294,378
1132,1163
804,1656
4088,1953
110,271
2984,1019
2234,307
3161,106
1662,122
484,995
1863,634
4607,745
2743,11
3260,151
769,500
2766,344
2767,330
576,912
370,1852
2590,1253
4561,1969
156,135
1019,109
3135,1536
3533,416
820,1421
3942,1539
1104,683
574,220
4683,415
4709,1838
3906,13
2679,1120
1837,125
3303,817
3326,146
982,930
2035,444
1503,260
1323,479
1570,267
2495,762
543,653
2817,134
3647,375
3960,151
2362,752
4415,401
423,1122
81,1103
1577,1451
3385,1040
1166,938
1466,1103
2927,340
1747,27
1893,723
781,1139
3916,744
162,891
4501,813
2639,1750
3479,634
3932,848
1591,11
1307,13
589,913
1195,314
879,189
2750,1264
3543,1050
1309,302
1477,700
1535,956
927,1661
1085,690
1356,251
3022,1669
4215,1585
1201,43
3012,46
2613,1000
2960,60
2852,557
3510,827
1354,693
2249,11
801,1094
1980,979
2296,1236
3640,373
2589,773
276,1115
4657,18
2122,516
583,186
1851,1208
4125,1343
2463,77
4116,392
1020,13
3882,1575
173,20
1966,1213
3636,1680
628,13
188,177
1999,980
3973,1067
4722,1615
599,203
2033,299
4051,155
2842,1759
679,446
3094,594
1860,438
678,1111
1590,1695
4283,1821
3730,313
2642,1915
4543,1606
1260,275
620,1644
2700,60
2064,1479
2903,1017
2442,534
4556,238
2232,743
2544,196
1341,116
4730,1974
1606,1696
1536,807
834,269
3811,585
165,584
2106,1713
3847,1323
1936,323
699,662
1770,866
3231,1542
2631,1258
3652,1797
1390,9
1632,594
664,249
2592,774
3531,220
1957,726
3738,77
1320,378
1413,1182
1500,1228
3216,351
902,230
2553,22
3904,1942
2685,1004
3114,1532
4558,193
2452,220
114,632
2922,118
1317,228
2432,757
2069,512
2662,555
4000,1070
1608,85
3664,481
1061,239
1196,471
943,289
1415,119
3508,1307
2357,1910
1647,13
601,1860
3831,586
2728,172
4484,613
2819,887
1144,1436
4491,1967
3451,723
4541,1088
3698,1562
878,1427
2611,2
3328,357
1458,193
1612,491
3165,1923
4247,1819
2177,43
569,438
4638,728
1610,1189
3073,1283
3913,1422
2546,1353
849,1148
3718,1798
1440,1390
1446,1184
72,436
2804,554
2695,325
4700,416
3414,180
372,1393
3237,814
3674,1454
2894,991
754,172
3930,385
1626,323
3624,1313
1967,976
4365,164
4632,1372
3202,1293
4336,92
1867,288
855,99
784,219
1138,6
215,896
1748,1203
3176,348
3356,1549
61,1103
4402,1963
1126,1669
3255,228
66,336
2672,43
941,929
3556,421
1729,77
147,1626
4259,97
1605,269
4165,333
1663,27
136,1624
2745,655
1118,1668
2196,172
647,1359
1644,495
775,181
464,197
3309,1298
125,1417
2251,745
3195,112
1252,186
149,991
4313,865
3657,1557
228,181
1668,193
894,13
2828,1342
1676,1199
4180,857
1109,11
1719,168
3826,1572
3223,809
3981,595
2682,1261
4401,1083
703,448
2156,1718
2374,754
4372,1081
866,1659
3946,849
3877,1063
261,1848
4509,1830
523,1402
2617,27
4047,40
268,828
3687,444
3344,1356
2022,112
3676,179
1037,97
2520,765
3149,13
4412,1085
3585,1043
2029,296
4011,1071
3702,92
4472,740
2784,1757
3726,1053
861,155
2812,172
3325,1299
626,1410
1850,35
1941,982
3395,435
706,1649
2369,893
4463,1454
341,1391
787,92
1174,1165
3235,1263
3541,118
886,1868
227,43
1755,499
157,97
3224,1037
1634,1196
1677,745
1105,1104
2493,218
1092,11
1205,1166
1438,1441
4522,1604
4446,405
1465,159
308,98
1819,210
3232,813
1433,697
1561,1193
4152,856
1025,681
2372,515
2446,270
565,6
752,216
1599,96
2825,135
3140,637
3213,812
169,1627
2705,327
893,223
2678,179
1086,721
4634,1609
956,497
3383,1926
300,1385
1986,1901
1574,1450
2032,514
1264,33
1731,1120
819,1657
934,1431
311,1519
2793,267
4199,267
133,2
4532,304
2675,1916
3244,1295
487,1856
87,479
3086,1922
1396,1685
4289,13
1087,142
1270,250
725,1652
1419,61
2850,333
3990,615
3351,65
4177,186
415,195
398,9
2331,1238
1838,1467
28,1617
1776,1206
1812,1706
4256,1680
425,126
2316,634
624,1389
3431,1929
148,172
4395,467
4404,186
3424,1043
1760,269
4440,1828
1471,84
4567,728
1829,1693
528,12
3794,151
1549,1414
2161,520
4067,13
4056,60
2467,1741
1351,1682
17,810
969,292
3617,678
1268,1444
1825,1008
1789,283
1475,120
4650,1096
1593,496
4338,1824
2836,1442
2693,172
2489,1414
4178,1348
1714,519
2532,346
1623,745
4136,60
858,13
2853,1271
4254,929
496,1125
3648,1743
4191,411
4445,95
1426,1885
2998,1765
2783,625
4639,621
4076,497
2350,750
686,212
4515,17
3569,369
2781,112
3177,1777
2284,1730
4385,1082
1418,112
3967,1806
1552,1192
3074,171
2992,139
3777,933
2109,515
1932,60
